J         CT        CP        eta
0.104270  0.061442  0.019314  0.331669
0.124888  0.058977  0.019100  0.385624
0.143163  0.056819  0.018958  0.429071
0.165879  0.054638  0.018811  0.481804
0.183868  0.052381  0.018583  0.518292
0.204779  0.049832  0.018313  0.557219
0.223207  0.047356  0.017938  0.589272
0.242504  0.044762  0.017562  0.618102
0.261946  0.042029  0.017055  0.645532
0.280185  0.039272  0.016544  0.665110
0.299840  0.036459  0.015950  0.685392
0.318201  0.033425  0.015242  0.697808
0.335736  0.030743  0.014577  0.708049
0.358038  0.027429  0.013753  0.714072
