J         CT        CP        eta
0.475607  0.061986  0.040376  0.730155
0.506999  0.057578  0.039105  0.746513
0.537294  0.052086  0.037026  0.755826
0.566420  0.047493  0.035333  0.761362
0.594569  0.042648  0.033268  0.762198
0.622345  0.037097  0.030624  0.753893
0.654111  0.030199  0.027091  0.729150
0.681614  0.023991  0.023691  0.690253
0.710480  0.016765  0.019472  0.611682
0.737719  0.010502  0.015758  0.491649
0.765253  0.004614  0.012318  0.286632
0.794509 -0.001515  0.008723 -0.137957
0.795054 -0.001528  0.008705 -0.139525
0.795054 -0.001528  0.008705 -0.139525
0.795054 -0.001528  0.008705 -0.139525
0.795054 -0.001528  0.008705 -0.139525
0.795054 -0.001528  0.008705 -0.139525
0.795054 -0.001528  0.008705 -0.139525
0.795054 -0.001528  0.008705 -0.139525
0.795054 -0.001528  0.008705 -0.139525
0.795054 -0.001528  0.008705 -0.139525
0.795054 -0.001528  0.008705 -0.139525
0.795054 -0.001528  0.008705 -0.139525
0.795054 -0.001528  0.008705 -0.139525
