J         CT        CP        eta
0.387056  0.047578  0.025752  0.715090
0.408938  0.044010  0.024757  0.726936
0.430617  0.040673  0.023814  0.735454
0.453980  0.037207  0.022764  0.741985
0.477300  0.032855  0.021230  0.738614
0.499901  0.029177  0.019910  0.732571
0.522347  0.025075  0.018305  0.715513
0.544162  0.020840  0.016515  0.686639
0.568498  0.016218  0.014474  0.636959
0.592312  0.011197  0.012126  0.546926
0.614565  0.006419  0.009879  0.399257
0.637969  0.000906  0.007244  0.079720
0.639556  0.000910  0.007265  0.080075
0.639556  0.000910  0.007265  0.080075
0.639556  0.000910  0.007265  0.080075
0.639556  0.000910  0.007265  0.080075
0.639556  0.000910  0.007265  0.080075
0.639556  0.000910  0.007265  0.080075
0.639556  0.000910  0.007265  0.080075
0.639556  0.000910  0.007265  0.080075
0.639556  0.000910  0.007265  0.080075
0.639556  0.000910  0.007265  0.080075
0.639556  0.000910  0.007265  0.080075
0.639556  0.000910  0.007265  0.080075
