J         CT        CP        eta
0.370404  0.032440  0.017142  0.700977
0.392059  0.028861  0.016145  0.700860
0.413697  0.024529  0.014779  0.686597
0.437083  0.020160  0.013419  0.656659
0.457572  0.016091  0.012078  0.609600
0.480216  0.011596  0.010567  0.526961
0.504231  0.006586  0.008752  0.379462
0.525064  0.001239  0.006595  0.098605
0.524758  0.001231  0.006587  0.098096
0.524758  0.001231  0.006587  0.098096
0.524758  0.001231  0.006587  0.098096
0.524758  0.001231  0.006587  0.098096
0.524758  0.001231  0.006587  0.098096
0.524758  0.001231  0.006587  0.098096
0.524758  0.001231  0.006587  0.098096
0.524758  0.001231  0.006587  0.098096
0.524758  0.001231  0.006587  0.098096
0.524758  0.001231  0.006587  0.098096
0.524758  0.001231  0.006587  0.098096
0.524758  0.001231  0.006587  0.098096
0.524758  0.001231  0.006587  0.098096
0.524758  0.001231  0.006587  0.098096
0.524758  0.001231  0.006587  0.098096
0.524758  0.001231  0.006587  0.098096
