J         CT        CP        eta
0.547175  0.036024  0.028551  0.690401
0.579398  0.029075  0.025515  0.660243
0.614122  0.021261  0.021752  0.600279
0.644009  0.014567  0.018397  0.509934
0.678589  0.006955  0.014531  0.324796
0.712610 -0.000410  0.010852 -0.026967
0.743892 -0.006973  0.007446 -0.696779
0.743808 -0.006940  0.007456 -0.692379
0.743808 -0.006940  0.007456 -0.692379
0.743808 -0.006940  0.007456 -0.692379
0.743808 -0.006940  0.007456 -0.692379
0.743808 -0.006940  0.007456 -0.692379
0.743808 -0.006940  0.007456 -0.692379
0.743808 -0.006940  0.007456 -0.692379
0.743808 -0.006940  0.007456 -0.692379
0.743808 -0.006940  0.007456 -0.692379
0.743808 -0.006940  0.007456 -0.692379
0.743808 -0.006940  0.007456 -0.692379
0.743808 -0.006940  0.007456 -0.692379
0.743808 -0.006940  0.007456 -0.692379
0.743808 -0.006940  0.007456 -0.692379
0.743808 -0.006940  0.007456 -0.692379
0.743808 -0.006940  0.007456 -0.692379
0.743808 -0.006940  0.007456 -0.692379
