J         CT        CP        eta
0.344415  0.041269  0.021011  0.676476
0.365248  0.037782  0.020308  0.679525
0.385879  0.034007  0.019441  0.674973
0.406257  0.030470  0.018603  0.665392
0.427141  0.026397  0.017491  0.644608
0.448257  0.022398  0.016355  0.613884
0.468042  0.017915  0.014953  0.560754
0.489982  0.013284  0.013451  0.483860
0.510014  0.008806  0.011905  0.377220
0.530384  0.004013  0.010186  0.208920
0.550948 -0.000935  0.008317 -0.062016
0.571505 -0.006099  0.006371 -0.547123
0.571657 -0.006117  0.006372 -0.548796
0.571657 -0.006117  0.006372 -0.548796
0.571657 -0.006117  0.006372 -0.548796
0.571657 -0.006117  0.006372 -0.548796
0.571657 -0.006117  0.006372 -0.548796
0.571657 -0.006117  0.006372 -0.548796
0.571657 -0.006117  0.006372 -0.548796
0.571657 -0.006117  0.006372 -0.548796
0.571657 -0.006117  0.006372 -0.548796
0.571657 -0.006117  0.006372 -0.548796
0.571657 -0.006117  0.006372 -0.548796
0.571657 -0.006117  0.006372 -0.548796
