J         CT        CP        eta
0.185053  0.074279  0.035710  0.384919
0.233067  0.068781  0.034941  0.458787
0.282578  0.060513  0.033124  0.516236
0.326272  0.053281  0.031162  0.557852
0.377500  0.045006  0.029194  0.581974
0.423062  0.036254  0.026302  0.583151
0.471134  0.027424  0.023193  0.557072
0.518723  0.018180  0.019600  0.481123
0.581562  0.005683  0.014170  0.233247
0.614319 -0.000174  0.011270 -0.009494
0.615007 -0.000103  0.011299 -0.005586
0.615007 -0.000103  0.011299 -0.005586
0.615007 -0.000103  0.011299 -0.005586
0.615007 -0.000103  0.011299 -0.005586
0.615007 -0.000103  0.011299 -0.005586
0.615007 -0.000103  0.011299 -0.005586
0.615007 -0.000103  0.011299 -0.005586
