J         CT        CP        eta
0.370776  0.054768  0.029031  0.699483
0.393050  0.051081  0.028192  0.712172
0.414770  0.047518  0.027252  0.723232
0.435972  0.043622  0.026117  0.728174
0.457798  0.039966  0.025013  0.731480
0.479555  0.035980  0.023658  0.729340
0.500586  0.032032  0.022148  0.723984
0.521616  0.028092  0.020481  0.715463
0.546237  0.023344  0.018595  0.685727
0.570875  0.017892  0.016260  0.628159
0.590545  0.012624  0.013829  0.539086
0.612764  0.007650  0.011531  0.406539
0.635564  0.002239  0.008912  0.159700
0.657146 -0.003091  0.006274 -0.323794
0.656399 -0.003115  0.006239 -0.327774
0.656399 -0.003115  0.006239 -0.327774
0.656399 -0.003115  0.006239 -0.327774
0.656399 -0.003115  0.006239 -0.327774
0.656399 -0.003115  0.006239 -0.327774
0.656399 -0.003115  0.006239 -0.327774
0.656399 -0.003115  0.006239 -0.327774
0.656399 -0.003115  0.006239 -0.327774
0.656399 -0.003115  0.006239 -0.327774
0.656399 -0.003115  0.006239 -0.327774
