J         CT        CP        eta
0.154020  0.067422  0.027746  0.374271
0.192236  0.062910  0.027084  0.446518
0.234286  0.058043  0.026424  0.514639
0.271202  0.052169  0.025164  0.562250
0.312324  0.045602  0.023620  0.602972
0.351566  0.039198  0.021949  0.627860
0.391790  0.031605  0.019616  0.631260
0.432070  0.024170  0.017063  0.612030
0.481130  0.014943  0.013650  0.526711
0.511712  0.009041  0.011181  0.413801
0.559017  0.000381  0.007288  0.029171
0.559021  0.000273  0.007259  0.021046
0.559021  0.000273  0.007259  0.021046
0.559021  0.000273  0.007259  0.021046
0.559021  0.000273  0.007259  0.021046
0.559021  0.000273  0.007259  0.021046
0.559021  0.000273  0.007259  0.021046
