J         CT        CP        eta
0.398900  0.037479  0.021376  0.699407
0.425583  0.033118  0.020132  0.700101
0.449585  0.028796  0.018738  0.690909
0.473359  0.023995  0.017046  0.666352
0.496507  0.019157  0.015202  0.625694
0.522324  0.013449  0.013012  0.539870
0.545333  0.007880  0.010773  0.398910
0.569141  0.002576  0.008598  0.170534
0.592690 -0.002685  0.006284 -0.253214
0.592912 -0.002735  0.006265 -0.258818
0.592912 -0.002735  0.006265 -0.258818
0.592912 -0.002735  0.006265 -0.258818
0.592912 -0.002735  0.006265 -0.258818
0.592912 -0.002735  0.006265 -0.258818
0.592912 -0.002735  0.006265 -0.258818
0.592912 -0.002735  0.006265 -0.258818
0.592912 -0.002735  0.006265 -0.258818
0.592912 -0.002735  0.006265 -0.258818
0.592912 -0.002735  0.006265 -0.258818
0.592912 -0.002735  0.006265 -0.258818
0.592912 -0.002735  0.006265 -0.258818
0.592912 -0.002735  0.006265 -0.258818
0.592912 -0.002735  0.006265 -0.258818
0.592912 -0.002735  0.006265 -0.258818
