J         CT        CP        eta
0.297950  0.035376  0.015236  0.691797
0.315359  0.032554  0.014588  0.703731
0.332917  0.029839  0.013928  0.713186
0.351442  0.026920  0.013184  0.717614
0.369164  0.024027  0.012392  0.715825
0.387868  0.020770  0.011477  0.701888
0.407373  0.017617  0.010603  0.676815
0.425960  0.014215  0.009596  0.630956
0.441891  0.011371  0.008732  0.575429
0.463606  0.007503  0.007369  0.472053
0.481086  0.004115  0.006198  0.319408
0.499776  0.000309  0.004802  0.032161
0.500061  0.000282  0.004794  0.029459
0.500061  0.000282  0.004794  0.029459
0.500061  0.000282  0.004794  0.029459
0.500061  0.000282  0.004794  0.029459
0.500061  0.000282  0.004794  0.029459
0.500061  0.000282  0.004794  0.029459
0.500061  0.000282  0.004794  0.029459
0.500061  0.000282  0.004794  0.029459
0.500061  0.000282  0.004794  0.029459
0.500061  0.000282  0.004794  0.029459
0.500061  0.000282  0.004794  0.029459
0.500061  0.000282  0.004794  0.029459
