J         CT        CP        eta
0.321848  0.032522  0.015059  0.695089
0.339969  0.029363  0.014213  0.702353
0.357939  0.026429  0.013450  0.703344
0.375976  0.023373  0.012609  0.696967
0.395988  0.020154  0.011770  0.678049
0.418521  0.016541  0.010448  0.662639
0.433727  0.013912  0.009625  0.626910
0.455848  0.010014  0.008424  0.541883
0.475220  0.006197  0.007091  0.415359
0.493151  0.002626  0.005790  0.223677
0.494049  0.002637  0.005805  0.224468
0.494049  0.002637  0.005805  0.224468
0.494049  0.002637  0.005805  0.224468
0.494049  0.002637  0.005805  0.224468
0.494049  0.002637  0.005805  0.224468
0.494049  0.002637  0.005805  0.224468
0.494049  0.002637  0.005805  0.224468
0.494049  0.002637  0.005805  0.224468
0.494049  0.002637  0.005805  0.224468
0.494049  0.002637  0.005805  0.224468
0.494049  0.002637  0.005805  0.224468
0.494049  0.002637  0.005805  0.224468
0.494049  0.002637  0.005805  0.224468
0.494049  0.002637  0.005805  0.224468
