J         CT        CP        eta
0.306627  0.103075  0.057473  0.549919
0.324741  0.102210  0.057399  0.578258
0.343369  0.101588  0.057530  0.606329
0.361760  0.100140  0.057257  0.632703
0.382885  0.099766  0.057807  0.660806
0.398739  0.098059  0.057601  0.678802
0.419410  0.096876  0.057970  0.700888
0.437702  0.094992  0.057945  0.717544
0.456312  0.092689  0.057795  0.731818
0.476022  0.090909  0.057975  0.746434
0.493906  0.088596  0.057770  0.757452
0.511913  0.086202  0.057480  0.767714
0.531551  0.083480  0.057150  0.776446
0.548446  0.080918  0.056628  0.783693
0.566929  0.078281  0.056124  0.790748
0.585001  0.075497  0.055468  0.796242
0.604097  0.072478  0.054665  0.800950
0.619726  0.069516  0.053604  0.803695
0.637197  0.066471  0.052516  0.806522
0.655324  0.063388  0.051300  0.809743
0.671790  0.060556  0.050150  0.811184
0.693395  0.057109  0.048736  0.812529
0.711808  0.053901  0.047223  0.812466
0.729074  0.050790  0.045661  0.810968
