J         CT        CP        eta
0.321603  0.057737  0.028008  0.662956
0.340614  0.054597  0.027335  0.680314
0.358267  0.051948  0.026784  0.694863
0.378405  0.048704  0.025978  0.709433
0.398385  0.045963  0.025310  0.723471
0.416526  0.042847  0.024410  0.731134
0.435508  0.039839  0.023523  0.737575
0.453473  0.036783  0.022542  0.739963
0.472828  0.033601  0.021490  0.739306
0.494182  0.029964  0.020165  0.734321
0.512992  0.026586  0.018825  0.724498
0.531911  0.022969  0.017345  0.704407
0.550684  0.019667  0.015958  0.678668
0.568712  0.016556  0.014326  0.657242
0.588655  0.012863  0.012672  0.597485
0.607616  0.009117  0.010986  0.504218
0.628067  0.005185  0.009094  0.358094
0.646541  0.001356  0.007352  0.119214
0.645290  0.001352  0.007338  0.118893
0.645290  0.001352  0.007338  0.118893
0.645290  0.001352  0.007338  0.118893
0.645290  0.001352  0.007338  0.118893
0.645290  0.001352  0.007338  0.118893
0.645290  0.001352  0.007338  0.118893
