J         CT        CP        eta
0.505702  0.079360  0.054924  0.730702
0.536503  0.074542  0.053543  0.746913
0.565952  0.070008  0.052087  0.760681
0.592400  0.065362  0.050377  0.768610
0.621450  0.060292  0.048429  0.773671
0.648455  0.054946  0.045977  0.774956
0.677563  0.049233  0.043260  0.771121
0.707079  0.043401  0.040246  0.762506
0.740466  0.036279  0.036356  0.738905
0.768651  0.029521  0.032266  0.703275
0.798774  0.022005  0.027581  0.637282
0.826974  0.014821  0.022944  0.534216
0.859953  0.006996  0.017790  0.338173
0.890032 -0.001126  0.012202 -0.082193
0.919257 -0.008512  0.007199 -1.086957
0.920871 -0.008491  0.007242 -1.079725
0.920871 -0.008491  0.007242 -1.079725
0.920871 -0.008491  0.007242 -1.079725
0.920871 -0.008491  0.007242 -1.079725
0.920871 -0.008491  0.007242 -1.079725
0.920871 -0.008491  0.007242 -1.079725
0.920871 -0.008491  0.007242 -1.079725
0.920871 -0.008491  0.007242 -1.079725
0.920871 -0.008491  0.007242 -1.079725
