J         CT        CP        eta
0.605522  0.043499  0.037967  0.693750
0.637779  0.036487  0.034543  0.673677
0.682632  0.027596  0.030037  0.627176
0.711593  0.021802  0.026847  0.577876
0.752074  0.013131  0.021818  0.452644
0.785836  0.006774  0.017852  0.298200
0.825185 -0.001183  0.012829 -0.076093
0.853126 -0.006896  0.009297 -0.632808
0.851309 -0.006839  0.009219 -0.631529
0.851309 -0.006839  0.009219 -0.631529
0.851309 -0.006839  0.009219 -0.631529
0.851309 -0.006839  0.009219 -0.631529
0.851309 -0.006839  0.009219 -0.631529
0.851309 -0.006839  0.009219 -0.631529
0.851309 -0.006839  0.009219 -0.631529
0.851309 -0.006839  0.009219 -0.631529
0.851309 -0.006839  0.009219 -0.631529
0.851309 -0.006839  0.009219 -0.631529
0.851309 -0.006839  0.009219 -0.631529
0.851309 -0.006839  0.009219 -0.631529
0.851309 -0.006839  0.009219 -0.631529
0.851309 -0.006839  0.009219 -0.631529
0.851309 -0.006839  0.009219 -0.631529
0.851309 -0.006839  0.009219 -0.631529
