J         CT        CP        eta
0.098196  0.060502  0.018464  0.321779
0.121887  0.057836  0.018340  0.384383
0.134391  0.056472  0.018267  0.415484
0.150971  0.054829  0.018169  0.455597
0.169589  0.052296  0.017872  0.496252
0.189399  0.050397  0.017801  0.536234
0.207886  0.047895  0.017453  0.570522
0.226602  0.045733  0.017192  0.602817
0.244416  0.043171  0.016740  0.630337
0.262883  0.040544  0.016297  0.654028
0.278664  0.038158  0.015837  0.671444
0.298117  0.035339  0.015259  0.690447
0.315492  0.032675  0.014624  0.704942
0.333373  0.029848  0.013925  0.714607
0.350865  0.026825  0.013129  0.716890
