J         CT        CP        eta
0.504528  0.025669  0.019077  0.678853
0.531606  0.020100  0.016721  0.639037
0.563654  0.013823  0.013993  0.556794
0.593283  0.007027  0.010780  0.386743
0.622927  0.000676  0.007764  0.054197
0.623990  0.000677  0.007800  0.054127
0.623990  0.000677  0.007800  0.054127
0.623990  0.000677  0.007800  0.054127
0.623990  0.000677  0.007800  0.054127
0.623990  0.000677  0.007800  0.054127
0.623990  0.000677  0.007800  0.054127
0.623990  0.000677  0.007800  0.054127
0.623990  0.000677  0.007800  0.054127
0.623990  0.000677  0.007800  0.054127
0.623990  0.000677  0.007800  0.054127
0.623990  0.000677  0.007800  0.054127
0.623990  0.000677  0.007800  0.054127
0.623990  0.000677  0.007800  0.054127
0.623990  0.000677  0.007800  0.054127
0.623990  0.000677  0.007800  0.054127
0.623990  0.000677  0.007800  0.054127
0.623990  0.000677  0.007800  0.054127
0.623990  0.000677  0.007800  0.054127
0.623990  0.000677  0.007800  0.054127
