J         CT        CP        eta
0.665903  0.063176  0.053803  0.781892
0.710710  0.055572  0.050354  0.784351
0.744644  0.048535  0.046575  0.775967
0.786082  0.041089  0.042484  0.760260
0.821392  0.032810  0.037280  0.722888
0.864345  0.023550  0.031354  0.649189
0.902795  0.013885  0.024724  0.507005
0.946393  0.002663  0.016798  0.149993
0.980107 -0.005886  0.010524 -0.548182
0.980551 -0.005927  0.010495 -0.553767
0.980551 -0.005927  0.010495 -0.553767
0.980551 -0.005927  0.010495 -0.553767
0.980551 -0.005927  0.010495 -0.553767
0.980551 -0.005927  0.010495 -0.553767
0.980551 -0.005927  0.010495 -0.553767
0.980551 -0.005927  0.010495 -0.553767
0.980551 -0.005927  0.010495 -0.553767
0.980551 -0.005927  0.010495 -0.553767
0.980551 -0.005927  0.010495 -0.553767
0.980551 -0.005927  0.010495 -0.553767
0.980551 -0.005927  0.010495 -0.553767
0.980551 -0.005927  0.010495 -0.553767
0.980551 -0.005927  0.010495 -0.553767
0.980551 -0.005927  0.010495 -0.553767
