J         CT        CP        eta
0.434111  0.069554  0.040846  0.739233
0.459433  0.065386  0.039752  0.755707
0.484630  0.060503  0.038182  0.767935
0.509538  0.055928  0.036611  0.778391
0.535009  0.050954  0.034757  0.784329
0.558893  0.047136  0.033285  0.791466
0.581138  0.042215  0.031044  0.790246
0.605672  0.037089  0.028658  0.783863
0.630828  0.032068  0.025913  0.780670
0.657955  0.025259  0.022517  0.738080
0.682181  0.018815  0.019177  0.669309
0.709614  0.012196  0.015644  0.553236
0.737836  0.005350  0.011812  0.334205
0.758895 -0.001539  0.007785 -0.150048
0.758866 -0.001555  0.007770 -0.151884
0.758866 -0.001555  0.007770 -0.151884
0.758866 -0.001555  0.007770 -0.151884
0.758866 -0.001555  0.007770 -0.151884
0.758866 -0.001555  0.007770 -0.151884
0.758866 -0.001555  0.007770 -0.151884
0.758866 -0.001555  0.007770 -0.151884
0.758866 -0.001555  0.007770 -0.151884
0.758866 -0.001555  0.007770 -0.151884
0.758866 -0.001555  0.007770 -0.151884
