J         CT        CP        eta
0.539083  0.053986  0.041705  0.697830
0.569299  0.049050  0.039917  0.699540
0.601479  0.042533  0.037224  0.687259
0.632940  0.035859  0.034290  0.661899
0.665277  0.029249  0.031086  0.625958
0.700684  0.020840  0.026688  0.547161
0.728841  0.015525  0.023848  0.474469
0.759032  0.008232  0.019612  0.318613
0.794532  0.000404  0.015118  0.021217
0.828037 -0.007131  0.010635 -0.555171
0.863005 -0.014085  0.006461 -1.881646
0.864717 -0.014261  0.006387 -1.930891
0.864717 -0.014261  0.006387 -1.930891
0.864717 -0.014261  0.006387 -1.930891
0.864717 -0.014261  0.006387 -1.930891
0.864717 -0.014261  0.006387 -1.930891
0.864717 -0.014261  0.006387 -1.930891
0.864717 -0.014261  0.006387 -1.930891
0.864717 -0.014261  0.006387 -1.930891
0.864717 -0.014261  0.006387 -1.930891
0.864717 -0.014261  0.006387 -1.930891
0.864717 -0.014261  0.006387 -1.930891
0.864717 -0.014261  0.006387 -1.930891
0.864717 -0.014261  0.006387 -1.930891
