J         CT        CP        eta
0.615791  0.062185  0.049694  0.770576
0.649019  0.056869  0.047508  0.776914
0.685191  0.051073  0.044919  0.779062
0.725392  0.044578  0.041727  0.774950
0.757517  0.038220  0.038038  0.761139
0.799574  0.030584  0.033341  0.733457
0.831254  0.023744  0.028663  0.688605
0.869126  0.015400  0.022647  0.591036
0.904461  0.007924  0.016958  0.422613
0.940761  0.000958  0.011454  0.078688
0.981223 -0.005630  0.006308 -0.875989
0.977228 -0.005624  0.006171 -0.890667
0.977228 -0.005624  0.006171 -0.890667
0.977228 -0.005624  0.006171 -0.890667
0.977228 -0.005624  0.006171 -0.890667
0.977228 -0.005624  0.006171 -0.890667
0.977228 -0.005624  0.006171 -0.890667
0.977228 -0.005624  0.006171 -0.890667
0.977228 -0.005624  0.006171 -0.890667
0.977228 -0.005624  0.006171 -0.890667
0.977228 -0.005624  0.006171 -0.890667
0.977228 -0.005624  0.006171 -0.890667
0.977228 -0.005624  0.006171 -0.890667
0.977228 -0.005624  0.006171 -0.890667
