J         CT        CP        eta
0.153395  0.100347  0.083897  0.183480
0.194103  0.100379  0.081188  0.239981
0.233585  0.101034  0.079811  0.295698
0.272525  0.100067  0.077887  0.350134
0.311643  0.099553  0.076029  0.408068
0.351587  0.097746  0.075433  0.455591
0.390742  0.096623  0.075362  0.500983
0.430268  0.096017  0.075423  0.547751
0.471200  0.092589  0.075611  0.577007
0.510133  0.090312  0.075549  0.609814
0.551894  0.085952  0.075649  0.627058
0.590803  0.082041  0.074582  0.649890
0.627399  0.077947  0.073080  0.669180
0.663232  0.073722  0.071706  0.681874
0.704660  0.069196  0.070420  0.692416
0.742494  0.063887  0.068048  0.697102
0.786339  0.060157  0.066822  0.707907
