J         CT        CP        eta
0.664782  0.048098  0.042263  0.756558
0.707074  0.038783  0.037287  0.735444
0.752658  0.028138  0.031036  0.682395
0.781802  0.020956  0.026453  0.619349
0.822310  0.010350  0.019445  0.437660
0.862370  0.001022  0.013126  0.067112
0.907148 -0.008008  0.007316 -0.993783
0.906372 -0.007735  0.007509 -0.933594
0.906372 -0.007735  0.007509 -0.933594
0.906372 -0.007735  0.007509 -0.933594
0.906372 -0.007735  0.007509 -0.933594
0.906372 -0.007735  0.007509 -0.933594
0.906372 -0.007735  0.007509 -0.933594
0.906372 -0.007735  0.007509 -0.933594
0.906372 -0.007735  0.007509 -0.933594
0.906372 -0.007735  0.007509 -0.933594
0.906372 -0.007735  0.007509 -0.933594
0.906372 -0.007735  0.007509 -0.933594
0.906372 -0.007735  0.007509 -0.933594
0.906372 -0.007735  0.007509 -0.933594
0.906372 -0.007735  0.007509 -0.933594
0.906372 -0.007735  0.007509 -0.933594
0.906372 -0.007735  0.007509 -0.933594
0.906372 -0.007735  0.007509 -0.933594
