J         CT        CP        eta
0.613126  0.057043  0.045264  0.772675
0.652402  0.050362  0.042442  0.774140
0.685799  0.043902  0.039278  0.766537
0.723716  0.036934  0.035615  0.750508
0.757217  0.030445  0.031864  0.723483
0.800649  0.020732  0.025780  0.643872
0.835780  0.012504  0.020255  0.515940
0.869441  0.005064  0.015214  0.289364
0.909920 -0.002973  0.009752 -0.277447
0.909787 -0.002986  0.009744 -0.278806
0.909787 -0.002986  0.009744 -0.278806
0.909787 -0.002986  0.009744 -0.278806
0.909787 -0.002986  0.009744 -0.278806
0.909787 -0.002986  0.009744 -0.278806
0.909787 -0.002986  0.009744 -0.278806
0.909787 -0.002986  0.009744 -0.278806
0.909787 -0.002986  0.009744 -0.278806
0.909787 -0.002986  0.009744 -0.278806
0.909787 -0.002986  0.009744 -0.278806
0.909787 -0.002986  0.009744 -0.278806
0.909787 -0.002986  0.009744 -0.278806
0.909787 -0.002986  0.009744 -0.278806
0.909787 -0.002986  0.009744 -0.278806
0.909787 -0.002986  0.009744 -0.278806
