J         CT        CP        eta
0.482032  0.065020  0.042216  0.742414
0.512162  0.061122  0.041444  0.755336
0.537890  0.056499  0.039786  0.763857
0.564945  0.053194  0.038872  0.773092
0.597176  0.047899  0.036837  0.776515
0.624377  0.043735  0.035106  0.777859
0.650294  0.038324  0.032478  0.767341
0.677713  0.033561  0.030058  0.756702
0.708459  0.027299  0.026637  0.726090
0.738744  0.021179  0.023004  0.680114
0.768614  0.015903  0.019880  0.614851
0.793092  0.010143  0.016123  0.498953
0.826793  0.003871  0.012099  0.264547
0.851906 -0.001274  0.008714 -0.124634
0.850905 -0.001264  0.008705 -0.123564
0.850905 -0.001264  0.008705 -0.123564
0.850905 -0.001264  0.008705 -0.123564
0.850905 -0.001264  0.008705 -0.123564
0.850905 -0.001264  0.008705 -0.123564
0.850905 -0.001264  0.008705 -0.123564
0.850905 -0.001264  0.008705 -0.123564
0.850905 -0.001264  0.008705 -0.123564
0.850905 -0.001264  0.008705 -0.123564
0.850905 -0.001264  0.008705 -0.123564
