J         CT        CP        eta
0.573519  0.054812  0.039304  0.799805
0.603998  0.049204  0.036959  0.804120
0.635198  0.041057  0.032922  0.792159
0.675023  0.032239  0.028396  0.766382
0.706968  0.023081  0.023214  0.702911
0.740536  0.014048  0.018004  0.577795
0.774761  0.005470  0.012817  0.330593
0.803293 -0.002228  0.008106 -0.220753
0.805456 -0.002298  0.008121 -0.227911
0.805456 -0.002298  0.008121 -0.227911
0.805456 -0.002298  0.008121 -0.227911
0.805456 -0.002298  0.008121 -0.227911
0.805456 -0.002298  0.008121 -0.227911
0.805456 -0.002298  0.008121 -0.227911
0.805456 -0.002298  0.008121 -0.227911
0.805456 -0.002298  0.008121 -0.227911
0.805456 -0.002298  0.008121 -0.227911
0.805456 -0.002298  0.008121 -0.227911
0.805456 -0.002298  0.008121 -0.227911
0.805456 -0.002298  0.008121 -0.227911
0.805456 -0.002298  0.008121 -0.227911
0.805456 -0.002298  0.008121 -0.227911
0.805456 -0.002298  0.008121 -0.227911
0.805456 -0.002298  0.008121 -0.227911
