J         CT        CP        eta
0.479289  0.029721  0.019785  0.719986
0.508455  0.024383  0.017703  0.700299
0.536951  0.018919  0.015419  0.658849
0.566752  0.013054  0.012782  0.578793
0.597125  0.006347  0.009550  0.396868
0.625945  0.000011  0.006394  0.001056
0.627627 -0.000071  0.006381 -0.006951
0.627627 -0.000071  0.006381 -0.006951
0.627627 -0.000071  0.006381 -0.006951
0.627627 -0.000071  0.006381 -0.006951
0.627627 -0.000071  0.006381 -0.006951
0.627627 -0.000071  0.006381 -0.006951
0.627627 -0.000071  0.006381 -0.006951
0.627627 -0.000071  0.006381 -0.006951
0.627627 -0.000071  0.006381 -0.006951
0.627627 -0.000071  0.006381 -0.006951
0.627627 -0.000071  0.006381 -0.006951
0.627627 -0.000071  0.006381 -0.006951
0.627627 -0.000071  0.006381 -0.006951
0.627627 -0.000071  0.006381 -0.006951
0.627627 -0.000071  0.006381 -0.006951
0.627627 -0.000071  0.006381 -0.006951
0.627627 -0.000071  0.006381 -0.006951
0.627627 -0.000071  0.006381 -0.006951
