J         CT        CP        eta
0.124128  0.104701  0.042023  0.309264
0.151149  0.101770  0.042378  0.362978
0.178037  0.098692  0.042606  0.412403
0.205298  0.095223  0.042996  0.454669
0.231238  0.092128  0.043055  0.494789
0.257226  0.088659  0.042907  0.531507
0.283877  0.085002  0.042550  0.567095
0.310108  0.081346  0.042104  0.599144
0.336360  0.077446  0.041535  0.627187
0.360934  0.073584  0.040805  0.650871
0.386132  0.069692  0.039994  0.672847
0.412449  0.066196  0.039345  0.693915
0.437641  0.061929  0.038242  0.708708
0.464813  0.057051  0.036855  0.719512
0.489381  0.052776  0.035592  0.725660
0.515954  0.048161  0.034070  0.729339
