J         CT        CP        eta
0.665442  0.046508  0.040330  0.767386
0.706867  0.038826  0.036078  0.760717
0.747524  0.031487  0.031853  0.738937
0.782427  0.024229  0.027518  0.688895
0.831588  0.015416  0.022349  0.573623
0.866279  0.008703  0.018385  0.410082
0.905472  0.000655  0.013538  0.043817
0.947431 -0.008439  0.007913 -1.010481
0.947207 -0.008419  0.007905 -1.008840
0.947207 -0.008419  0.007905 -1.008840
0.947207 -0.008419  0.007905 -1.008840
0.947207 -0.008419  0.007905 -1.008840
0.947207 -0.008419  0.007905 -1.008840
0.947207 -0.008419  0.007905 -1.008840
0.947207 -0.008419  0.007905 -1.008840
0.947207 -0.008419  0.007905 -1.008840
0.947207 -0.008419  0.007905 -1.008840
0.947207 -0.008419  0.007905 -1.008840
0.947207 -0.008419  0.007905 -1.008840
0.947207 -0.008419  0.007905 -1.008840
0.947207 -0.008419  0.007905 -1.008840
0.947207 -0.008419  0.007905 -1.008840
0.947207 -0.008419  0.007905 -1.008840
0.947207 -0.008419  0.007905 -1.008840
