J         CT        CP        eta
0.141073  0.060374  0.023317  0.365272
0.177889  0.056579  0.022950  0.438548
0.213628  0.051840  0.022171  0.499496
0.249117  0.047247  0.021414  0.549648
0.284312  0.042410  0.020462  0.589271
0.323767  0.035739  0.018819  0.614859
0.359611  0.029484  0.017014  0.623189
0.404576  0.020596  0.014238  0.585200
0.432288  0.015383  0.012266  0.542126
0.472303  0.006926  0.008936  0.365993
0.472135  0.006650  0.008804  0.356599
0.472135  0.006650  0.008804  0.356599
0.472135  0.006650  0.008804  0.356599
0.472135  0.006650  0.008804  0.356599
0.472135  0.006650  0.008804  0.356599
0.472135  0.006650  0.008804  0.356599
0.472135  0.006650  0.008804  0.356599
