J         CT        CP        eta
0.459872  0.036974  0.023457  0.724851
0.486912  0.031126  0.021261  0.712859
0.518102  0.024283  0.018478  0.680892
0.545778  0.017995  0.015767  0.622927
0.572229  0.011344  0.012758  0.508811
0.601341  0.004326  0.009450  0.275311
0.629812 -0.001913  0.006457 -0.186579
0.629435 -0.001926  0.006432 -0.188528
0.629435 -0.001926  0.006432 -0.188528
0.629435 -0.001926  0.006432 -0.188528
0.629435 -0.001926  0.006432 -0.188528
0.629435 -0.001926  0.006432 -0.188528
0.629435 -0.001926  0.006432 -0.188528
0.629435 -0.001926  0.006432 -0.188528
0.629435 -0.001926  0.006432 -0.188528
0.629435 -0.001926  0.006432 -0.188528
0.629435 -0.001926  0.006432 -0.188528
0.629435 -0.001926  0.006432 -0.188528
0.629435 -0.001926  0.006432 -0.188528
0.629435 -0.001926  0.006432 -0.188528
0.629435 -0.001926  0.006432 -0.188528
0.629435 -0.001926  0.006432 -0.188528
0.629435 -0.001926  0.006432 -0.188528
0.629435 -0.001926  0.006432 -0.188528
