J         CT        CP        eta
0.549800  0.102762  0.088491  0.638464
0.581109  0.096146  0.087042  0.641882
0.614316  0.092670  0.086561  0.657672
0.645934  0.088014  0.085729  0.663151
0.677258  0.085059  0.084595  0.680971
0.711316  0.084126  0.084732  0.706222
0.741771  0.081793  0.083857  0.723514
0.774863  0.078275  0.082676  0.733614
0.807090  0.075091  0.081749  0.741347
0.836721  0.070251  0.079527  0.739127
0.872236  0.065788  0.077513  0.740288
0.901902  0.062170  0.075586  0.741817
0.936753  0.057881  0.073258  0.740131
0.971722  0.053738  0.070875  0.736763
0.999276  0.050026  0.068431  0.730509
1.035417  0.045614  0.065634  0.719584
1.068210  0.040775  0.062089  0.701506
1.095954  0.036676  0.059088  0.680252
1.131079  0.032154  0.055785  0.651937
1.163148  0.026863  0.051323  0.608789
1.190147  0.022114  0.047026  0.559646
1.230415  0.015361  0.040941  0.461645
1.259481  0.009866  0.035718  0.347860
1.289007  0.003813  0.029710  0.165367
