J         CT        CP        eta
0.500185  0.048687  0.032918  0.739786
0.530365  0.042594  0.030570  0.738971
0.561625  0.036484  0.028009  0.731568
0.592654  0.029512  0.024837  0.704206
0.622918  0.022635  0.021518  0.655218
0.649359  0.015802  0.017936  0.572118
0.678840  0.008544  0.014051  0.412757
0.711803  0.000361  0.009564  0.026865
0.713367  0.000380  0.009640  0.028132
0.713367  0.000380  0.009640  0.028132
0.713367  0.000380  0.009640  0.028132
0.713367  0.000380  0.009640  0.028132
0.713367  0.000380  0.009640  0.028132
0.713367  0.000380  0.009640  0.028132
0.713367  0.000380  0.009640  0.028132
0.713367  0.000380  0.009640  0.028132
0.713367  0.000380  0.009640  0.028132
0.713367  0.000380  0.009640  0.028132
0.713367  0.000380  0.009640  0.028132
0.713367  0.000380  0.009640  0.028132
0.713367  0.000380  0.009640  0.028132
0.713367  0.000380  0.009640  0.028132
0.713367  0.000380  0.009640  0.028132
0.713367  0.000380  0.009640  0.028132
