J         CT        CP        eta
0.468200  0.055801  0.035432  0.737355
0.494203  0.052378  0.034394  0.752614
0.519477  0.049200  0.033413  0.764915
0.544574  0.045252  0.031950  0.771304
0.572329  0.042089  0.030873  0.780243
0.600173  0.037485  0.028879  0.779007
0.626506  0.033228  0.026904  0.773792
0.651940  0.028998  0.024806  0.762100
0.680499  0.024023  0.022180  0.737041
0.710989  0.018142  0.018867  0.683676
0.736319  0.012386  0.015493  0.588672
0.763366  0.006359  0.011912  0.407482
0.792506  0.000464  0.008495  0.043309
0.795443  0.000438  0.008546  0.040764
0.795443  0.000438  0.008546  0.040764
0.795443  0.000438  0.008546  0.040764
0.795443  0.000438  0.008546  0.040764
0.795443  0.000438  0.008546  0.040764
0.795443  0.000438  0.008546  0.040764
0.795443  0.000438  0.008546  0.040764
0.795443  0.000438  0.008546  0.040764
0.795443  0.000438  0.008546  0.040764
0.795443  0.000438  0.008546  0.040764
0.795443  0.000438  0.008546  0.040764
