J         CT        CP        eta
0.125031  0.061179  0.023624  0.323788
0.156988  0.057464  0.023111  0.390338
0.188907  0.053993  0.022708  0.449152
0.222738  0.049384  0.022029  0.499316
0.254704  0.044231  0.021034  0.535604
0.289060  0.038450  0.019761  0.562420
0.321214  0.033065  0.018490  0.574421
0.353383  0.027167  0.016840  0.570084
0.384875  0.021284  0.015051  0.544238
0.425474  0.013524  0.012470  0.461440
0.452061  0.008528  0.010670  0.361275
0.488485  0.001151  0.007856  0.071532
0.490162  0.001038  0.007850  0.064838
0.490162  0.001038  0.007850  0.064838
0.490162  0.001038  0.007850  0.064838
0.490162  0.001038  0.007850  0.064838
0.490162  0.001038  0.007850  0.064838
