J         CT        CP        eta
0.530936  0.029345  0.020873  0.746464
0.561751  0.022697  0.017915  0.711690
0.595027  0.015047  0.014347  0.624079
0.629407  0.007680  0.010853  0.445373
0.660998  0.000440  0.007155  0.040655
0.662528  0.000449  0.007181  0.041403
0.662528  0.000449  0.007181  0.041403
0.662528  0.000449  0.007181  0.041403
0.662528  0.000449  0.007181  0.041403
0.662528  0.000449  0.007181  0.041403
0.662528  0.000449  0.007181  0.041403
0.662528  0.000449  0.007181  0.041403
0.662528  0.000449  0.007181  0.041403
0.662528  0.000449  0.007181  0.041403
0.662528  0.000449  0.007181  0.041403
0.662528  0.000449  0.007181  0.041403
0.662528  0.000449  0.007181  0.041403
0.662528  0.000449  0.007181  0.041403
0.662528  0.000449  0.007181  0.041403
0.662528  0.000449  0.007181  0.041403
0.662528  0.000449  0.007181  0.041403
0.662528  0.000449  0.007181  0.041403
0.662528  0.000449  0.007181  0.041403
0.662528  0.000449  0.007181  0.041403
