J         CT        CP        eta
0.551908  0.087899  0.070470  0.688405
0.585421  0.083923  0.069684  0.705037
0.616272  0.080120  0.068709  0.718616
0.646223  0.076100  0.067451  0.729082
0.676134  0.072114  0.066104  0.737605
0.711091  0.067602  0.064557  0.744619
0.741610  0.063396  0.062864  0.747876
0.775500  0.058184  0.060472  0.746144
0.805452  0.053067  0.057773  0.739836
0.836470  0.048319  0.055291  0.730988
0.874375  0.041139  0.050913  0.706511
0.903920  0.035668  0.047432  0.679720
0.935025  0.028791  0.042576  0.632274
0.968799  0.021649  0.037347  0.561563
1.002209  0.014611  0.032024  0.457257
1.034611  0.008285  0.027038  0.317011
1.067338  0.001049  0.021050  0.053158
1.094162 -0.005437  0.015630 -0.380611
1.132027 -0.011048  0.010659 -1.173327
1.134059 -0.011101  0.010655 -1.181500
1.134059 -0.011101  0.010655 -1.181500
1.134059 -0.011101  0.010655 -1.181500
1.134059 -0.011101  0.010655 -1.181500
1.134059 -0.011101  0.010655 -1.181500
