J         CT        CP        eta
0.282986  0.046877  0.020570  0.644899
0.298785  0.044257  0.020031  0.660140
0.317792  0.041127  0.019373  0.674626
0.335728  0.038071  0.018642  0.685645
0.352047  0.035168  0.017902  0.691595
0.369102  0.032215  0.017139  0.693790
0.387059  0.028777  0.016159  0.689298
0.405302  0.025256  0.015107  0.677572
0.424162  0.021725  0.014002  0.658068
0.441060  0.018740  0.013077  0.632028
0.457514  0.015420  0.011934  0.591167
0.474725  0.012176  0.010787  0.535867
0.492630  0.009245  0.009662  0.471406
0.509555  0.006140  0.008359  0.374291
0.525891  0.002823  0.007055  0.210464
0.525152  0.002840  0.007037  0.211965
0.525152  0.002840  0.007037  0.211965
0.525152  0.002840  0.007037  0.211965
0.525152  0.002840  0.007037  0.211965
0.525152  0.002840  0.007037  0.211965
0.525152  0.002840  0.007037  0.211965
0.525152  0.002840  0.007037  0.211965
0.525152  0.002840  0.007037  0.211965
0.525152  0.002840  0.007037  0.211965
