J         CT        CP        eta
0.400159  0.101478  0.075144  0.540391
0.423886  0.101633  0.075410  0.571284
0.448575  0.101467  0.075749  0.600869
0.472953  0.101551  0.076558  0.627348
0.497350  0.100628  0.076857  0.651172
0.520552  0.100004  0.076830  0.677563
0.545859  0.098464  0.077419  0.694238
0.570177  0.096952  0.077595  0.712403
0.594018  0.094740  0.077639  0.724854
0.620489  0.092970  0.078371  0.736069
0.641901  0.089341  0.077660  0.738450
0.667356  0.086734  0.077672  0.745212
0.690834  0.083721  0.077104  0.750123
0.714712  0.080900  0.076540  0.755424
0.738779  0.077904  0.075854  0.758738
0.759962  0.074408  0.074620  0.757802
0.785161  0.071373  0.073606  0.761341
0.806503  0.068085  0.072139  0.761172
0.830736  0.065305  0.071203  0.761922
0.852324  0.062589  0.070120  0.760780
0.878038  0.059765  0.069014  0.760362
0.902017  0.056845  0.067702  0.757352
0.924207  0.053976  0.066189  0.753667
0.949520  0.051096  0.064863  0.747972
