J         CT        CP        eta
0.669753  0.049873  0.050350  0.663407
0.708750  0.040768  0.045747  0.631620
0.759801  0.028153  0.038654  0.553385
0.791559  0.021789  0.035132  0.490923
0.841710  0.011317  0.028680  0.332143
0.868676  0.005114  0.024713  0.179720
0.915133 -0.005686  0.017523 -0.296923
0.950185 -0.012059  0.013460 -0.851298
0.999622 -0.022288  0.006829 -3.263164
1.000164 -0.022262  0.006684 -3.331025
1.000164 -0.022262  0.006684 -3.331025
1.000164 -0.022262  0.006684 -3.331025
1.000164 -0.022262  0.006684 -3.331025
1.000164 -0.022262  0.006684 -3.331025
1.000164 -0.022262  0.006684 -3.331025
1.000164 -0.022262  0.006684 -3.331025
1.000164 -0.022262  0.006684 -3.331025
1.000164 -0.022262  0.006684 -3.331025
1.000164 -0.022262  0.006684 -3.331025
1.000164 -0.022262  0.006684 -3.331025
1.000164 -0.022262  0.006684 -3.331025
1.000164 -0.022262  0.006684 -3.331025
1.000164 -0.022262  0.006684 -3.331025
1.000164 -0.022262  0.006684 -3.331025
